x1,y1,z1,x2,y2,z2
-314.1108162076017,115.50963904203472,-2003.743387259306,-319.59323160178644,145.17434612841126,-1995.579779480878
-314.25530353343373,115.44149461729945,-2003.7230073062415,-319.74495709873366,145.1088581772015,-1995.5488062041197
-314.417,115.37199999999999,-2003.705,-319.92300000000006,145.04,-1995.531
-314.59456820570523,115.3008519835716,-2003.6898787868236,-320.1259246794428,144.96961902312754,-1995.5542745856696
-314.7863913672625,115.23109233419456,-2003.6953699085793,-320.34122212590006,144.89791307100384,-1995.616140003942
-314.98705920795385,115.16060037940343,-2003.730019140151,-320.5565676097805,144.82171534197107,-1995.6888034756842
-315.18627924121085,115.07889368971394,-2003.7802107816062,-320.7653070342201,144.73396026184048,-1995.721970019342
-315.384,114.98600000000002,-2003.816,-320.97399999999993,144.635,-1995.72
-315.5868961965965,114.88832213179663,-2003.817340563898,-321.1935748087272,144.53004225460387,-1995.7161125074986
-315.80086001372194,114.78864882680011,-2003.8401029122872,-321.41961489164675,144.4235948510168,-1995.7125813654882
-316.0264569787986,114.68639722898791,-2003.8982894528508,-321.65150068963254,144.3170560890953,-1995.7119677835503
-316.2567359235984,114.57761751757589,-2003.9178720502323,-321.89913312181915,144.2075602070935,-1995.727528790097
-316.4889999999999,114.463,-2003.895,-322.15700000000004,144.095,-1995.75
-316.72354957127794,114.34630916300539,-2003.8744678904982,-322.4129452667463,143.98111973747083,-1995.7643550244106
-316.9599119191991,114.23078467220105,-2003.8935186525184,-322.67032350847364,143.8669226761237,-1995.7927249906584
-317.193033894523,114.1160477132264,-2003.9374493116213,-322.9267165293288,143.74992002507352,-1995.8375757797048
-317.4126207316725,113.99712339634071,-2003.9244586063269,-323.1661386311874,143.62360496929685,-1995.8582528956097
-317.6259999999999,113.87799999999999,-2003.8880000000001,-323.389,143.494,-1995.834
-317.84819809694943,113.76520139192455,-2003.9025531301936,-323.609103320469,143.37229139691334,-1995.77168222315
-318.0782721879268,113.65130821874651,-2003.8945831567871,-323.8480346677267,143.25698599055283,-1995.7265511202786
-318.31290850600675,113.53400168324137,-2003.8264103428503,-324.11044778526946,143.14334260708233,-1995.7074196718065
-318.5504180294301,113.42317387270822,-2003.7676644207866,-324.3725460564418,143.02707738947166,-1995.6418486382222
-318.778,113.316,-2003.721,-324.618,142.91,-1995.563
-318.9793093873497,113.2057944569173,-2003.6550173394264,-324.8370740688662,142.79791962303472,-1995.539521371777
-319.153006308607,113.10589995297995,-2003.5988931945492,-325.02100976973884,142.6969018151285,-1995.492040754862
-319.30461179312744,113.02439275822378,-2003.5668368601869,-325.1774226366657,142.60904840664526,-1995.395937286391
-319.44352973796697,112.9541152228326,-2003.529839512785,-325.33537043384183,142.53093877817602,-1995.35907391684
-319.56899999999996,112.89600000000002,-2003.5010000000002,-325.48300000000006,142.467,-1995.376
-319.6750417608642,112.85355884837554,-2003.505321219631,-325.59142109849074,142.42260020528178,-1995.3778944444373
-319.7620397645061,112.8163822262951,-2003.4976667266294,-325.67415330585453,142.38543162276312,-1995.3652496268944
-319.8360782513642,112.77660688912263,-2003.4683369274342,-325.74719910811655,142.34518824736418,-1995.3511214358691
-319.90833959628634,112.73551453999659,-2003.4822409143983,-325.8138153837875,142.30151414537468,-1995.3407396861012
-319.97599999999994,112.692,-2003.5180000000005,-325.87699999999995,142.25400000000002,-1995.34
-320.031535047714,112.64430542755483,-2003.5179672397564,-325.9389328096193,142.20325370231268,-1995.351655517495
-320.0859099370797,112.59624827967481,-2003.5188690207374,-325.99651432582704,142.1562058011917,-1995.362746646627
-320.1484151359371,112.55122500739948,-2003.5470109132352,-326.0549277412754,142.1153707304181,-1995.3757400484103
-320.2192672551409,112.50952069734464,-2003.5761769385201,-326.1327016092047,142.074357662341,-1995.416806405904
-320.307,112.46800000000002,-2003.585,-326.23099999999994,142.031,-1995.4399999999998
-320.4202237580095,112.42275091877242,-2003.565750313073,-326.3413688013088,141.98583927445966,-1995.3859866458383
-320.5444035073513,112.37486723061474,-2003.5407681950446,-326.4646617511453,141.93735471526975,-1995.332772748493
-320.6652946799081,112.32369272610535,-2003.526271584356,-326.5951983455667,141.88500577089488,-1995.327308046792
-320.77840313639047,112.2646731980835,-2003.516582282546,-326.7151809375693,141.83033541289595,-1995.3190392068946
-320.883,112.20200000000003,-2003.4960000000005,-326.826,141.772,-1995.3020000000001
-320.982501535793,112.14233479627981,-2003.4479764804646,-326.9400495223237,141.70740802578476,-1995.2906788989221
-321.0892916806548,112.0787757283599,-2003.3738488369584,-327.06143461462364,141.63686900478382,-1995.2449184317568
-321.2158375088449,112.0049532351239,-2003.2917627002494,-327.19659828925916,141.55872918304757,-1995.151913518423
-321.37014565255805,111.92082500231392,-2003.233616369076,-327.35749763719286,141.46784886707053,-1995.0592908355918
-321.547,111.829,-2003.1699999999998,-327.54,141.36699999999996,-1994.9779999999996
-321.73457638075513,111.73158367467694,-2003.0576087027803,-327.7318800378593,141.2619513847309,-1994.8930066102116
-321.92780509859847,111.62328289467008,-2002.9580842831176,-327.9313622884261,141.14924903597202,-1994.793804800148
