x1,y1,z1,x2,y2,z2
-271.4236096366058,130.03570875738762,-2010.9916973972813,-283.4880300731494,159.09166263231594,-2013.2255430825294
-270.7694813087665,130.37736458740702,-2009.8630391682386,-282.7089058636197,159.53185827587635,-2011.5341837668195
-270.21905245101664,130.5758767681367,-2009.014426090094,-282.0296721293682,159.78689615860367,-2010.3498696894198
-269.6139532119799,130.7923675826443,-2008.2491064052203,-281.2876093457838,160.06454039458814,-2009.2828765856252
-268.98299999999995,131.017,-2007.493,-280.509,160.363,-2008.2419999999997
-268.43253912742085,131.163628957154,-2006.7620667023252,-279.80043221026637,160.57950597739102,-2007.3123959225577
-267.85954605671554,131.32582004999966,-2006.0391817187133,-279.0698815487649,160.8034791801001,-2006.3681685182546
-267.19198052016435,131.57349115113283,-2005.2788224254768,-278.2525807024132,161.10650431886916,-2005.307557424489
-266.4872351150036,131.86925079978855,-2004.4190381083617,-277.4030877115529,161.45613057539217,-2004.1538720320361
-265.801,132.169,-2003.5610000000001,-276.572,161.805,-2002.9860000000003
-265.15730773751443,132.4345694706048,-2002.8346420818025,-275.7795029929992,162.10953054335155,-2001.8725089444704
-264.4872437420258,132.64552881261247,-2002.0617114586767,-274.96113360060536,162.35716035891994,-2000.726277283946
-263.7255205004385,132.81892737295897,-2001.1508877851127,-274.0414513451493,162.57246326020166,-1999.5186002371688
-262.85964480783207,133.01529482835235,-2000.251223959967,-272.9771976534635,162.81700568502026,-1998.358777748523
-262.009,133.207,-1999.353,-271.917,163.055,-1997.21
-261.3034105218284,133.34051057139712,-1998.3821290439728,-271.03724415377536,163.22400176833003,-1995.985650964997
-260.5874113579429,133.49508169415301,-1997.4693664301053,-270.1392192197594,163.41350215606448,-1994.8069487165753
-259.79060145703465,133.6911254550006,-1996.6599887486614,-269.1393813498256,163.64784615064562,-1993.7302542427599
-259.06894687773223,133.81869812588818,-1995.7984279733587,-268.2545863083454,163.8047818035528,-1992.6346450448004
-258.395,133.91,-1994.8579999999997,-267.432,163.91499999999996,-1991.444
-257.6675531274049,134.06676081674468,-1993.8831116315953,-266.52250501068005,164.08020950348742,-1990.1184248756915
-257.01314964494367,134.27182309142995,-1992.8252101758653,-265.7528829719072,164.25801552572733,-1988.6089974541449
-256.46697973376104,134.4805889670118,-1991.677521284514,-265.1990224639228,164.39648890622794,-1986.9564511393464
-255.84661355009197,134.65400262546262,-1990.5301774253799,-264.572498312579,164.4869085302332,-1985.333023921883
-255.11299999999997,134.769,-1989.425,-263.76199999999994,164.539,-1983.7859999999998
-254.32453885311426,134.81893495788032,-1988.3425781130818,-262.80463929086574,164.56425605032445,-1982.2674954990446
-253.50917510498334,134.82287755148968,-1987.1680564248875,-261.7900262410644,164.54403450611397,-1980.704231667894
-252.65236438738816,134.81904826038567,-1985.9315124566117,-260.73105052619036,164.50786672549927,-1979.1649985112401
-251.70290851748294,134.86181335005628,-1984.891129906873,-259.5300054375465,164.55871862431982,-1977.9018310172933
-250.802,134.964,-1983.928,-258.4069999999999,164.652,-1976.6379999999997
-250.11789851065342,135.10595737347887,-1982.749162488151,-257.64517186430106,164.6730918796415,-1974.9017531739853
-249.423984895925,135.2491442311075,-1981.3930397300142,-256.9360564927471,164.62546215634717,-1972.8512998153763
-248.58111212205714,135.34318149293324,-1980.010326971692,-256.0468061741779,164.53156936780977,-1970.818482276165
-247.73145554079483,135.3326871716113,-1978.7731794172453,-255.08939493500128,164.39489900513487,-1969.1149391788547
-246.934,135.234,-1977.594,-254.154,164.19500000000002,-1967.5539999999999
-246.17426659290822,135.10092162121992,-1976.2848445030793,-253.27731976547648,163.91284620831578,-1965.7562594537358
-245.42185830691537,134.95005443092248,-1974.9310056143981,-252.41612413608402,163.5915813638335,-1963.8527619325644
-244.6365972656415,134.7736821070859,-1973.5275170154273,-251.55258041655935,163.21363814839478,-1961.8490191281742
-243.77393936118838,134.5445817261577,-1971.8517883963939,-250.7327539423868,162.65808510866785,-1959.403243682272
-242.848,134.275,-1970.0119999999997,-249.933,161.973,-1956.707
-241.90694265812016,133.9897023230859,-1968.2847873517057,-249.0895843309249,161.29445728793607,-1954.2245632317815
-240.98277514447668,133.65751336092558,-1966.715292321286,-248.17476843088653,160.64944292430937,-1952.0513756912862
-240.13299806458576,133.26410093860184,-1965.2620442261164,-247.2680121647385,160.00843091566287,-1950.1023470587895
-239.44382567741133,132.84469506819016,-1963.8493599703095,-246.5679760608875,159.31099534413875,-1948.1805573430138
-238.802,132.45500000000004,-1962.5029999999997,-245.899,158.654,-1946.348
-238.05473918484182,132.12290957831286,-1961.2772052082073,-244.9873110264261,158.15852681900788,-1944.7630364936147
-237.41071418029753,131.72515480094842,-1960.071553678744,-244.15774145781518,157.63116257207645,-1943.2761021205376
-236.97290337590033,131.2230850856188,-1958.8469032265416,-243.60940301704005,156.96345823713665,-1941.770333814784
-236.5509174134239,130.75538672795554,-1957.7111891475229,-243.1252588914648,156.2891809961168,-1940.2975824810158
-236.075,130.32299999999998,-1956.6819999999998,-242.61499999999995,155.61199999999997,-1938.8879999999997
-235.55426773010407,129.86533560464687,-1955.7322698215296,-242.0671622949187,154.8842201236544,-1937.5601151002552
-234.9378554800502,129.4708449897547,-1954.9217083840335,-241.3686837627227,154.24151132771473,-1936.3783860407348
-234.29029838859717,129.2078266092202,-1954.2558359937277,-240.60822294918057,153.74909275323262,-1935.3392225724397
-233.85297282454837,129.04595507812095,-1953.624516358518,-240.18554558294264,153.286008857788,-1934.3121616441747
-233.57400000000004,128.847,-1952.9409999999998,-240.03,152.663,-1933.122
-233.26389884974915,128.46415898005066,-1952.158300072273,-239.84192963780276,151.73357875096627,-1931.6512102931222
-232.97938485709628,127.97226573180812,-1951.3017783515331,-239.68949488060542,150.65612038675985,-1930.098623761255
-232.71815641704833,127.41325123493051,-1950.3912570996454,-239.53185162557241,149.5694465947692,-1928.6273324183662
-232.31191171006077,126.70715720975508,-1949.414736209546,-239.0548107955172,148.47194239890547,-1927.2253880219007
-231.843,125.94800000000001,-1948.4130000000002,-238.39999999999998,147.452,-1925.91
-231.48799208294233,125.33245343272101,-1947.4917584202667,-237.90589653933745,146.64810082610134,-1924.7536696573943
-231.11706795094625,124.9881769562231,-1946.8698493362435,-237.45986244579706,146.1334365607743,-1923.9333383739984
-230.68095192489216,124.90146917439328,-1946.6254028247306,-236.98433252105477,145.88475631877003,-1923.5173316725202
-230.35745025229383,124.87303001461474,-1946.5716007451026,-236.6201250501625,145.74893039912897,-1923.3522052170047
-230.129,124.76599999999999,-1946.474,-236.36799999999997,145.497,-1923.124
-229.860984837249,124.5467345184566,-1946.1737580738516,-236.1268423166494,144.9766182917632,-1922.5708315223683
-229.5076416936982,124.38846854459094,-1945.875296163794,-235.80060993794626,144.50438645297723,-1922.0007407908156
-229.08614348855835,124.33773569661841,-1945.6687160143713,-235.37370527958,144.22157682918868,-1921.5920606105894
-228.66835517065837,124.19008203027823,-1945.3519530451024,-234.93983059603008,143.85467684638883,-1921.1292846938388
-228.24100000000004,124.024,-1945.012,-234.449,143.566,-1920.714
-227.74896438010762,124.02678360753433,-1944.8395177394289,-233.78551899489315,143.68382800221224,-1920.56839517943
-227.2005079767468,124.03577872504825,-1944.6305821464625,-232.9652687810011,143.9830438844094,-1920.4921485036
-226.50668267007515,123.99759460145063,-1944.3324924279768,-231.92102494078853,144.30699256341867,-1920.4034285768369
-225.4396648734734,124.13912041091882,-1944.2538889095852,-230.44396395627513,144.80025758865204,-1920.54303070339
-224.19200000000006,124.39700000000002,-1944.4010000000003,-228.77,145.372,-1920.8600000000001
-223.1165713971576,124.5669178897582,-1944.609047475837,-227.28788994890746,145.83823759319935,-1921.1826991472758
-222.0903355154699,124.69390175290138,-1944.8920802201624,-225.81787744999795,146.31695555773456,-1921.6807530219799
-220.99004566753626,124.84424102794978,-1945.2749897308329,-224.2220937994201,146.8786258730412,-1922.4177173938858
-219.87088740872574,125.01554460194367,-1945.7290716564758,-222.62842767766347,147.41569654370622,-1923.1846707298869
-218.70799999999997,125.16,-1946.2270000000003,-220.92699999999996,147.97299999999998,-1924.058
-217.4710589676988,125.20880612503967,-1946.7309335170585,-218.95649166191734,148.62973715142388,-1925.2006971622375
-216.35102921882006,125.11326612407977,-1947.1482704051052,-217.01988781910276,149.17185111339415,-1926.3279663534481
-215.3650786180374,124.9347759451614,-1947.5403375687065,-215.2551534893633,149.51751803844044,-1927.3502349411042
-214.21320587278615,124.86993628800916,-1948.1877769536509,-213.39843680522426,149.8762821386227,-1928.606243342471
-213.02799999999996,124.80200000000002,-1948.9100000000003,-211.57600000000002,150.14500000000004,-1929.8820000000003
-212.10811428250594,124.51264360817801,-1949.3320256371164,-210.06815963138934,150.1086625327587,-1930.7200644163763
-211.22830510588776,124.21577179495031,-1949.543602714374,-208.67366795665697,149.9769145457705,-1931.215444598723
-210.17942619452074,124.06381782365762,-1949.710512696441,-207.1733327536901,149.9267081280542,-1931.5910176686855
-208.98490320639112,123.95648042158051,-1949.9362707536832,-205.51725845067355,149.9306402479147,-1932.0569314616207
-207.7079999999999,123.916,-1950.3450000000003,-203.76299999999992,150.096,-1932.8879999999997
-206.4331423419931,124.00375024970387,-1951.020477352883,-202.0276555058363,150.532635145126,-1934.270145186207
-205.2772012750184,124.06561653850342,-1951.8176124474408,-200.42564243473677,150.96860850654005,-1935.863930512952
-204.31394326688286,123.9848012246419,-1952.518498216374,-199.04875931875017,151.16864330274234,-1937.2264302872568
-203.52181139487382,123.79457778980384,-1952.9139438548168,-197.92965175974916,151.1198809698116,-1938.012864653229
-202.69,123.62799999999999,-1953.175,-196.80299999999997,151.015,-1938.516
-201.60573193385233,123.5955034072194,-1953.6273600129502,-195.348282065123,151.06763792068904,-1939.3009619008212
-200.51382059315972,123.4951922028724,-1954.2330380187072,-193.7802774370328,151.09540311414545,-1940.3927367277663
-199.5786919275721,123.22937449496446,-1954.8784120521073,-192.31915067130214,150.9804001293464,-1941.6320793939713
-198.66629626017175,122.9706745086211,-1955.4788647958503,-190.97237804237275,150.847685321883,-1942.7948185704888
-197.68,122.756,-1955.9940000000001,-189.59600000000003,150.70100000000002,-1943.755
-196.63238909768864,122.53452857488735,-1956.402305973715,-188.09268510776946,150.48560097904277,-1944.4811639710963
-195.80453588067604,122.31568491213163,-1956.6522425797766,-186.88821083955622,150.2795975578967,-1945.0520796432122
-195.24302849936757,122.09974903720676,-1956.8318830740454,-186.054925773541,150.11050197124607,-1945.633521226248
-194.56999107619362,121.85908376189889,-1957.2164867609647,-184.989258036868,149.89073829227155,-1946.437385681362
-193.88699999999997,121.684,-1957.6129999999998,-183.933,149.707,-1947.1389999999997
-193.46465898633832,121.6494346986384,-1957.6990093538689,-183.39140433086482,149.6595431690881,-1947.3349116021927
-192.92041761168673,121.46167236628246,-1957.881939832916,-182.597430906045,149.4311398752255,-1947.6954178252097
-192.10120210531434,120.99947557028295,-1958.3408760975167,-181.24587710456413,148.90380136585546,-1948.5267208411356
-191.42633577775885,120.53578587263509,-1958.6576076339632,-180.16921204049046,148.4087874799933,-1949.2112939986755
-190.89000000000001,120.16700000000002,-1958.872,-179.37400000000002,148.038,-1949.7800000000002
-190.23935161271848,119.85436309591596,-1959.2493676250958,-178.39356168725888,147.7096822283756,-1950.573704714874
-189.4634443116148,119.56446404118185,-1959.639094108601,-177.26151804610365,147.36874493037757,-1951.2921294458874
-188.72064602428767,119.33016930808026,-1959.861791855085,-176.234048789124,147.05937100426968,-1951.6688990347138
-188.2929004803448,119.26967486107634,-1959.8791322729523,-175.65855585762648,146.94815274807692,-1951.759630387503
-187.967,119.33699999999999,-1959.917,-175.23699999999997,146.975,-1951.8399999999997
-187.38556915230026,119.4114763137315,-1960.2375541411616,-174.4974519316728,146.98648495537887,-1952.1873152243554
-186.91802218434333,119.51695749226126,-1960.5992625198228,-173.95506269656607,147.06813174514224,-1952.590690988648
-186.75634063172612,119.66652040954389,-1960.864411438078,-173.85035386098778,147.25517841212272,-1952.9148893537563
-186.56654324431236,119.80572135139448,-1961.2283621725066,-173.664787362932,147.42362962000584,-1953.3162698511544
-186.37500000000003,119.946,-1961.62,-173.45200000000003,147.58599999999998,-1953.7810000000004
-186.3853724676674,120.12526059004423,-1961.8505770344839,-173.53906586575255,147.81721209192273,-1954.19165561862
-186.4631301025322,120.30301836123171,-1962.0234068606062,-173.701453732462,148.05484432222653,-1954.5217471444244
-186.55231312595564,120.50061739563687,-1962.2256213648798,-173.87903843951463,148.3163915653499,-1954.7514865699843
-186.83512281541533,120.85122286641071,-1962.4038667567042,-174.44607726991066,148.77705101162093,-1954.8352813524782
-187.313,121.32200000000003,-1962.4880000000003,-175.36600000000007,149.38600000000002,-1954.7250000000001
-187.8666225289958,121.79004500396744,-1962.4410560656784,-176.35359504919435,149.97099826463847,-1954.4170966074216
-188.41624448398008,122.22717572369098,-1962.369380728662,-177.29139921541002,150.49494749907797,-1954.085081501305
-188.98746481858115,122.64796701733992,-1962.3206775881706,-178.21967128425283,150.98583618968266,-1953.8205050070653
-189.73359035408885,123.08435359524931,-1962.2060784788725,-179.32894660171615,151.50366177570783,-1953.528427819978
-190.588,123.43599999999998,-1962.0459999999998,-180.49899999999997,151.92999999999998,-1953.213
-191.38219202455102,123.59719120365013,-1961.9296115502405,-181.49675157614388,152.12828614687854,-1952.9507127954541
-192.1383567305035,123.78393200683884,-1961.9069152489615,-182.47429106621811,152.35483772571934,-1952.8081347877205
