x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
-474.761,-466.384,-1719.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-471.001,-470.51,-1717.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-467.18,-473.226,-1715.069,-497.97,-468.735,-1713.903,0.0,0.0,0.0,0.0,0.0,0.0
-463.931,-475.215,-1711.504,-494.246,-471.461,-1711.759,0.0,0.0,0.0,0.0,0.0,0.0
-460.246,-479.965,-1714.928,-490.203,-474.596,-1710.112,0.0,0.0,0.0,0.0,0.0,0.0
-485.208,-478.217,-1709.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-479.166,-482.713,-1709.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-472.28,-487.992,-1711.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-464.642,-492.578,-1710.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-463.737,-428.663,-1737.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-470.577,-391.953,-1726.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-475.143,-356.635,-1720.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-476.455,-322.266,-1716.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-446.571,-302.809,-1709.209,-474.638,-289.231,-1712.971,0.0,0.0,0.0,0.0,0.0,0.0
-441.656,-271.566,-1706.918,-468.706,-255.958,-1710.049,0.0,0.0,0.0,0.0,0.0,0.0
-433.737,-240.579,-1704.53,-459.73,-223.223,-1707.505,0.0,0.0,0.0,0.0,0.0,0.0
-424.32,-211.577,-1703.065,-449.114,-192.538,-1705.835,0.0,0.0,0.0,0.0,0.0,0.0
-414.573,-185.078,-1702.818,-438.201,-164.586,-1705.609,0.0,0.0,0.0,0.0,0.0,0.0
-405.539,-161.791,-1703.979,-427.981,-140.026,-1706.885,0.0,0.0,0.0,0.0,0.0,0.0
-397.24,-141.16,-1706.434,-418.424,-118.209,-1709.382,0.0,0.0,0.0,0.0,0.0,0.0
-389.419,-122.152,-1709.517,-409.451,-98.206,-1712.805,0.0,0.0,0.0,0.0,0.0,0.0
-381.452,-104.935,-1712.828,-400.415,-80.18,-1716.318,0.0,0.0,0.0,0.0,0.0,0.0
-373.894,-89.987,-1716.213,-392.09,-64.682,-1720.178,0.0,0.0,0.0,0.0,0.0,0.0
-367.234,-77.209,-1720.378,-384.359,-51.248,-1724.619,0.0,0.0,0.0,0.0,0.0,0.0
-360.402,-65.933,-1725.38,-376.642,-39.486,-1729.889,0.0,0.0,0.0,0.0,0.0,0.0
-353.427,-55.733,-1731.045,-368.796,-28.83,-1735.973,0.0,0.0,0.0,0.0,0.0,0.0
-346.208,-46.695,-1736.709,-360.977,-19.517,-1742.189,0.0,0.0,0.0,0.0,0.0,0.0
-339.386,-39.173,-1741.562,-353.526,-11.743,-1747.422,0.0,0.0,0.0,0.0,0.0,0.0
-333.281,-33.354,-1745.38,-346.931,-5.773,-1751.431,0.0,0.0,0.0,0.0,0.0,0.0
-327.737,-28.832,-1747.709,-340.905,-1.039,-1753.996,0.0,0.0,0.0,0.0,0.0,0.0
-322.383,-25.148,-1749.086,-335.201,2.799,-1755.468,0.0,0.0,0.0,0.0,0.0,0.0
-317.238,-21.811,-1749.931,-329.762,6.231,-1756.254,0.0,0.0,0.0,0.0,0.0,0.0
-312.399,-18.578,-1750.512,-324.589,9.604,-1756.876,0.0,0.0,0.0,0.0,0.0,0.0
-307.56,-15.037,-1750.978,-319.487,13.26,-1757.547,0.0,0.0,0.0,0.0,0.0,0.0
-302.689,-11.209,-1751.869,-314.292,17.196,-1758.352,0.0,0.0,0.0,0.0,0.0,0.0
-297.565,-6.944,-1753.194,-308.839,21.555,-1759.897,0.0,0.0,0.0,0.0,0.0,0.0
-291.947,-2.244,-1754.992,-302.794,26.391,-1761.931,0.0,0.0,0.0,0.0,0.0,0.0
-285.419,2.534,-1757.06,-295.832,31.276,-1764.109,0.0,0.0,0.0,0.0,0.0,0.0
-279.067,7.097,-1759.301,-289.099,35.929,-1766.648,0.0,0.0,0.0,0.0,0.0,0.0
-273.218,11.419,-1761.805,-282.825,40.322,-1769.265,0.0,0.0,0.0,0.0,0.0,0.0
-268.162,15.235,-1764.361,-277.475,44.198,-1772.12,0.0,0.0,0.0,0.0,0.0,0.0
-263.675,19.059,-1767.111,-272.634,48.061,-1775.097,0.0,0.0,0.0,0.0,0.0,0.0
-259.298,22.709,-1770.013,-267.905,51.738,-1778.256,0.0,0.0,0.0,0.0,0.0,0.0
-254.777,26.217,-1773.228,-262.977,55.302,-1781.798,0.0,0.0,0.0,0.0,0.0,0.0
-249.961,29.586,-1777.125,-257.775,58.663,-1785.988,0.0,0.0,0.0,0.0,0.0,0.0
-245.494,32.881,-1781.591,-252.934,61.917,-1790.958,0.0,0.0,0.0,0.0,0.0,0.0
-240.719,36.046,-1786.213,-247.746,65.07,-1795.936,0.0,0.0,0.0,0.0,0.0,0.0
-235.113,39.847,-1790.733,-241.587,68.836,-1800.862,0.0,0.0,0.0,0.0,0.0,0.0
-229.645,43.972,-1795.052,-235.359,72.878,-1805.726,0.0,0.0,0.0,0.0,0.0,0.0
-214.378,60.647,-1709.874,-223.561,49.736,-1799.683,-227.505,78.495,-1811.644,0.0,0.0,0.0
-209.394,65.12,-1716.221,-219.136,54.644,-1804.495,-221.069,83.076,-1817.515,-232.082,72.939,-1917.057
-227.896,76.671,-1920.145,-216.396,86.378,-1822.965,-216.319,58.381,-1808.729,-206.023,68.434,-1722.396
-213.826,88.037,-1826.276,-215.546,60.357,-1811.497,0.0,0.0,0.0,0.0,0.0,0.0
-211.851,88.812,-1828.455,-215.268,61.469,-1813.43,0.0,0.0,0.0,0.0,0.0,0.0
-210.437,89.019,-1829.439,-215.086,61.945,-1814.276,0.0,0.0,0.0,0.0,0.0,0.0
-207.312,89.181,-1829.571,-213.212,62.414,-1814.275,0.0,0.0,0.0,0.0,0.0,0.0
-203.188,88.937,-1828.728,-210.124,62.454,-1813.389,0.0,0.0,0.0,0.0,0.0,0.0
-197.807,88.373,-1827.137,-205.767,62.243,-1811.658,0.0,0.0,0.0,0.0,0.0,0.0
-192.265,87.755,-1825.386,-201.114,62.022,-1809.757,0.0,0.0,0.0,0.0,0.0,0.0
-186.933,86.801,-1823.868,-196.9,61.585,-1808.075,0.0,0.0,0.0,0.0,0.0,0.0
-182.498,85.707,-1822.704,-193.669,61.059,-1806.869,0.0,0.0,0.0,0.0,0.0,0.0
-179.392,84.42,-1821.219,-191.84,60.274,-1805.613,0.0,0.0,0.0,0.0,0.0,0.0
-177.727,83.158,-1819.794,-191.233,59.351,-1804.504,0.0,0.0,0.0,0.0,0.0,0.0
-176.559,82.228,-1818.676,-191.104,58.737,-1803.869,0.0,0.0,0.0,0.0,0.0,0.0
-175.738,81.788,-1818.225,-191.05,58.559,-1803.783,0.0,0.0,0.0,0.0,0.0,0.0
-174.802,81.745,-1817.966,-190.548,58.682,-1803.705,0.0,0.0,0.0,0.0,0.0,0.0
-173.066,81.55,-1816.691,-189.37,58.676,-1802.779,0.0,0.0,0.0,0.0,0.0,0.0
-171.071,81.567,-1815.112,-187.514,58.79,-1801.216,0.0,0.0,0.0,0.0,0.0,0.0
-169.064,81.857,-1812.954,-185.393,59.056,-1798.958,0.0,0.0,0.0,0.0,0.0,0.0
-166.894,82.506,-1810.948,-182.618,59.57,-1796.504,0.0,0.0,0.0,0.0,0.0,0.0
-164.918,83.647,-1809.897,-179.442,60.447,-1794.629,0.0,0.0,0.0,0.0,0.0,0.0
-162.783,85.165,-1809.556,-175.747,61.675,-1793.349,0.0,0.0,0.0,0.0,0.0,0.0
-160.862,86.925,-1810.085,-171.979,63.187,-1792.882,0.0,0.0,0.0,0.0,0.0,0.0
-159.15,88.39,-1810.241,-169.007,64.521,-1792.351,0.0,0.0,0.0,0.0,0.0,0.0
-158.301,90.001,-1811.111,-166.94,66.063,-1792.749,0.0,0.0,0.0,0.0,0.0,0.0
-158.988,91.754,-1813.184,-166.276,67.807,-1794.257,0.0,0.0,0.0,0.0,0.0,0.0
-160.739,93.466,-1815.932,-166.961,69.573,-1796.568,0.0,0.0,0.0,0.0,0.0,0.0
-164.764,95.455,-1819.659,-170.064,71.636,-1799.861,0.0,0.0,0.0,0.0,0.0,0.0
-170.429,97.412,-1823.607,-175.38,73.626,-1803.566,0.0,0.0,0.0,0.0,0.0,0.0
-177.256,99.306,-1827.906,-181.987,75.561,-1807.839,0.0,0.0,0.0,0.0,0.0,0.0
-184.738,100.802,-1832.098,-189.245,77.071,-1811.996,0.0,0.0,0.0,0.0,0.0,0.0
-192.179,101.917,-1835.988,-196.516,78.184,-1815.819,0.0,0.0,0.0,0.0,0.0,0.0
-199.676,102.554,-1839.126,-204.019,78.755,-1819.039,0.0,0.0,0.0,0.0,0.0,0.0
-207.475,102.597,-1841.646,-211.712,78.695,-1821.72,0.0,0.0,0.0,0.0,0.0,0.0
