x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
-324.472,109.939,-2001.342,-330.667,139.422,-1993.078,0.0,0.0,0.0,0.0,0.0,0.0
-324.882,109.665,-2001.078,-331.105,139.122,-1992.734,0.0,0.0,0.0,0.0,0.0,0.0
-325.266,109.397,-2000.776,-331.51,138.853,-1992.415,0.0,0.0,0.0,0.0,0.0,0.0
-325.649,109.142,-2000.406,-331.924,138.586,-1992.127,0.0,0.0,0.0,0.0,0.0,0.0
-326.066,108.891,-2000.092,-332.364,138.313,-1991.762,0.0,0.0,0.0,0.0,0.0,0.0
-326.442,108.627,-1999.801,-332.773,138.04,-1991.406,0.0,0.0,0.0,0.0,0.0,0.0
-326.75,108.352,-1999.409,-333.089,137.781,-1991.025,0.0,0.0,0.0,0.0,0.0,0.0
-327.048,108.087,-1998.986,-333.406,137.501,-1990.559,0.0,0.0,0.0,0.0,0.0,0.0
-327.381,107.819,-1998.494,-333.751,137.206,-1990.048,0.0,0.0,0.0,0.0,0.0,0.0
-327.723,107.55,-1998.011,-334.12,136.924,-1989.599,0.0,0.0,0.0,0.0,0.0,0.0
-328.015,107.293,-1997.526,-334.419,136.658,-1989.091,0.0,0.0,0.0,0.0,0.0,0.0
-328.249,107.051,-1997.103,-334.646,136.415,-1988.612,0.0,0.0,0.0,0.0,0.0,0.0
-328.412,106.841,-1996.694,-334.78,136.208,-1988.12,0.0,0.0,0.0,0.0,0.0,0.0
-328.584,106.635,-1996.361,-334.951,136.005,-1987.766,0.0,0.0,0.0,0.0,0.0,0.0
-328.763,106.438,-1995.938,-335.151,135.81,-1987.391,0.0,0.0,0.0,0.0,0.0,0.0
-328.966,106.252,-1995.594,-335.358,135.62,-1987.071,0.0,0.0,0.0,0.0,0.0,0.0
-329.154,106.074,-1995.299,-335.538,135.429,-1986.717,0.0,0.0,0.0,0.0,0.0,0.0
-329.316,105.897,-1994.962,-335.704,135.247,-1986.398,0.0,0.0,0.0,0.0,0.0,0.0
-329.488,105.707,-1994.606,-335.884,135.053,-1986.048,0.0,0.0,0.0,0.0,0.0,0.0
-329.675,105.524,-1994.219,-336.089,134.867,-1985.715,0.0,0.0,0.0,0.0,0.0,0.0
-329.919,105.352,-1993.964,-336.317,134.685,-1985.326,0.0,0.0,0.0,0.0,0.0,0.0
-330.165,105.169,-1993.643,-336.569,134.491,-1984.9,0.0,0.0,0.0,0.0,0.0,0.0
-330.413,104.984,-1993.35,-336.827,134.296,-1984.58,0.0,0.0,0.0,0.0,0.0,0.0
-330.647,104.791,-1993.004,-337.086,134.091,-1984.254,0.0,0.0,0.0,0.0,0.0,0.0
-330.899,104.575,-1992.643,-337.37,133.865,-1983.936,0.0,0.0,0.0,0.0,0.0,0.0
-331.176,104.361,-1992.302,-337.648,133.63,-1983.46,0.0,0.0,0.0,0.0,0.0,0.0
-331.464,104.142,-1991.888,-337.951,133.402,-1983.074,0.0,0.0,0.0,0.0,0.0,0.0
-331.752,103.897,-1991.49,-338.253,133.15,-1982.603,0.0,0.0,0.0,0.0,0.0,0.0
-332.008,103.621,-1991.013,-338.526,132.869,-1982.096,0.0,0.0,0.0,0.0,0.0,0.0
